Local Time,Demand
19Jul2023 7:00:00,"31,648"
19Jul2023 8:00:00,"33,043"
19Jul2023 9:00:00,"35,985"
19Jul2023 10:00:00,"37,861"
19Jul2023 11:00:00,"38,437"
19Jul2023 12:00:00,"38,949"
19Jul2023 13:00:00,"39,914"
19Jul2023 14:00:00,"41,243"
19Jul2023 15:00:00,"42,625"
19Jul2023 16:00:00,"44,409"
19Jul2023 17:00:00,"46,755"
19Jul2023 18:00:00,"48,334"
19Jul2023 19:00:00,"49,298"
19Jul2023 20:00:00,"49,502"
19Jul2023 21:00:00,"48,401"
19Jul2023 22:00:00,"46,579"
19Jul2023 23:00:00,"44,359"
20Jul2023 0:00:00,"40,932"
20Jul2023 1:00:00,"37,626"
20Jul2023 2:00:00,"35,569"
20Jul2023 3:00:00,"33,645"
20Jul2023 4:00:00,"32,628"
20Jul2023 5:00:00,"32,379"
20Jul2023 6:00:00,"32,117"
20Jul2023 7:00:00,"32,277"
20Jul2023 8:00:00,"33,440"
20Jul2023 9:00:00,"36,134"
20Jul2023 10:00:00,"37,639"
20Jul2023 11:00:00,"38,315"
20Jul2023 12:00:00,"39,172"
20Jul2023 13:00:00,"40,704"
20Jul2023 14:00:00,"42,579"
20Jul2023 15:00:00,"44,394"
20Jul2023 16:00:00,"46,406"
20Jul2023 17:00:00,"48,458"
20Jul2023 18:00:00,"49,896"
20Jul2023 19:00:00,"51,064"
20Jul2023 20:00:00,"51,453"
20Jul2023 21:00:00,"50,218"
20Jul2023 22:00:00,"47,617"
20Jul2023 23:00:00,"45,441"
21Jul2023 0:00:00,"41,873"
21Jul2023 1:00:00,"38,584"
21Jul2023 2:00:00,"36,096"
21Jul2023 3:00:00,"34,134"
21Jul2023 4:00:00,"32,815"
21Jul2023 5:00:00,"32,393"
21Jul2023 6:00:00,"32,045"
21Jul2023 7:00:00,"32,311"
21Jul2023 8:00:00,"33,347"
21Jul2023 9:00:00,"35,844"
21Jul2023 10:00:00,"37,708"
21Jul2023 11:00:00,"38,612"
21Jul2023 12:00:00,"39,056"
21Jul2023 13:00:00,"39,773"
21Jul2023 14:00:00,"40,980"
21Jul2023 15:00:00,"43,246"
21Jul2023 16:00:00,"45,131"
21Jul2023 17:00:00,"47,108"
21Jul2023 18:00:00,"48,732"
21Jul2023 19:00:00,"50,075"
21Jul2023 20:00:00,"50,485"
21Jul2023 21:00:00,"49,257"
21Jul2023 22:00:00,"47,286"
21Jul2023 23:00:00,"45,135"
22Jul2023 0:00:00,"41,686"
22Jul2023 1:00:00,"38,372"
22Jul2023 2:00:00,"36,037"
22Jul2023 3:00:00,"33,846"
22Jul2023 4:00:00,"32,137"
22Jul2023 5:00:00,"30,843"
22Jul2023 6:00:00,"30,215"
22Jul2023 7:00:00,"30,216"
22Jul2023 8:00:00,"30,611"
22Jul2023 9:00:00,"32,758"
22Jul2023 10:00:00,"34,289"
22Jul2023 11:00:00,"34,772"
22Jul2023 12:00:00,"35,405"
22Jul2023 13:00:00,"35,833"
22Jul2023 14:00:00,"37,195"
22Jul2023 15:00:00,"39,661"
22Jul2023 16:00:00,"42,443"
22Jul2023 17:00:00,"44,700"
22Jul2023 18:00:00,"46,473"
22Jul2023 19:00:00,"47,051"
22Jul2023 20:00:00,"47,469"
22Jul2023 21:00:00,"46,628"
22Jul2023 22:00:00,"45,122"
22Jul2023 23:00:00,"43,684"
23Jul2023 0:00:00,"40,258"
23Jul2023 1:00:00,"36,912"
23Jul2023 2:00:00,"35,584"
23Jul2023 3:00:00,"33,665"
23Jul2023 4:00:00,"32,244"
23Jul2023 5:00:00,"31,094"
23Jul2023 6:00:00,"30,330"
23Jul2023 7:00:00,"30,174"
23Jul2023 8:00:00,"29,974"
23Jul2023 9:00:00,"31,171"
23Jul2023 10:00:00,"32,603"
23Jul2023 11:00:00,"32,895"
23Jul2023 12:00:00,"34,491"
23Jul2023 13:00:00,"35,911"
23Jul2023 14:00:00,"37,082"
23Jul2023 15:00:00,"39,330"
23Jul2023 16:00:00,"40,453"
23Jul2023 17:00:00,"41,352"
23Jul2023 18:00:00,"42,132"
23Jul2023 19:00:00,"42,954"
23Jul2023 20:00:00,"43,296"
23Jul2023 21:00:00,"43,059"
23Jul2023 22:00:00,"42,296"
23Jul2023 23:00:00,"40,887"
24Jul2023 0:00:00,"38,226"
24Jul2023 1:00:00,"35,605"
24Jul2023 2:00:00,"33,705"
24Jul2023 3:00:00,"32,392"
24Jul2023 4:00:00,"31,547"
24Jul2023 5:00:00,"30,920"
24Jul2023 6:00:00,"31,004"
24Jul2023 7:00:00,"31,740"
24Jul2023 8:00:00,"33,292"
24Jul2023 9:00:00,"35,827"
24Jul2023 10:00:00,"37,533"
24Jul2023 11:00:00,"37,997"
24Jul2023 12:00:00,"38,540"
24Jul2023 13:00:00,"39,740"
24Jul2023 14:00:00,"41,046"
24Jul2023 15:00:00,"43,250"
24Jul2023 16:00:00,"45,426"
24Jul2023 17:00:00,"46,737"
24Jul2023 18:00:00,"48,185"
24Jul2023 19:00:00,"49,386"
24Jul2023 20:00:00,"49,738"
24Jul2023 21:00:00,"48,535"
24Jul2023 22:00:00,"46,953"
24Jul2023 23:00:00,"44,513"
25Jul2023 0:00:00,"41,082"
25Jul2023 1:00:00,"37,715"
25Jul2023 2:00:00,"35,112"
25Jul2023 3:00:00,"33,268"
25Jul2023 4:00:00,"32,230"
25Jul2023 5:00:00,"31,892"
25Jul2023 6:00:00,"31,451"
25Jul2023 7:00:00,"32,311"
25Jul2023 8:00:00,"33,572"
25Jul2023 9:00:00,"35,852"
25Jul2023 10:00:00,"38,372"
25Jul2023 11:00:00,"38,672"
25Jul2023 12:00:00,"39,734"
25Jul2023 13:00:00,"41,136"
25Jul2023 14:00:00,"42,515"
25Jul2023 15:00:00,"44,855"
25Jul2023 16:00:00,"47,749"
25Jul2023 17:00:00,"49,875"
25Jul2023 18:00:00,"51,561"
25Jul2023 19:00:00,"52,680"
25Jul2023 20:00:00,"52,872"
25Jul2023 21:00:00,"51,736"
25Jul2023 22:00:00,"49,633"
25Jul2023 23:00:00,"46,934"
26Jul2023 0:00:00,"43,481"
26Jul2023 1:00:00,"39,920"
26Jul2023 2:00:00,"37,127"
26Jul2023 3:00:00,"35,196"
26Jul2023 4:00:00,"33,716"
26Jul2023 5:00:00,"33,318"
26Jul2023 6:00:00,"32,859"
26Jul2023 7:00:00,"32,944"
26Jul2023 8:00:00,"33,937"
26Jul2023 9:00:00,"36,252"
26Jul2023 10:00:00,"38,735"
26Jul2023 11:00:00,"39,788"
26Jul2023 12:00:00,"40,650"
26Jul2023 13:00:00,"42,557"
26Jul2023 14:00:00,"43,690"
26Jul2023 15:00:00,"45,720"
26Jul2023 16:00:00,"48,048"
26Jul2023 17:00:00,"50,122"
26Jul2023 18:00:00,"51,651"
26Jul2023 19:00:00,"52,659"
26Jul2023 20:00:00,"52,139"
26Jul2023 21:00:00,"50,798"
26Jul2023 22:00:00,"48,829"
26Jul2023 23:00:00,"46,030"
27Jul2023 0:00:00,"42,378"
27Jul2023 1:00:00,"38,906"
27Jul2023 2:00:00,"36,201"
27Jul2023 3:00:00,"34,270"
27Jul2023 4:00:00,"32,912"
27Jul2023 5:00:00,"31,712"
27Jul2023 6:00:00,"31,464"
27Jul2023 7:00:00,"32,158"
27Jul2023 8:00:00,"33,803"
27Jul2023 9:00:00,"36,367"
27Jul2023 10:00:00,"37,922"
27Jul2023 11:00:00,"38,714"
27Jul2023 12:00:00,"38,843"
27Jul2023 13:00:00,"39,990"
27Jul2023 14:00:00,"41,203"
27Jul2023 15:00:00,"43,590"
27Jul2023 16:00:00,"46,083"
27Jul2023 17:00:00,"48,052"
27Jul2023 18:00:00,"49,201"
27Jul2023 19:00:00,"49,710"
27Jul2023 20:00:00,"49,175"
27Jul2023 21:00:00,"48,059"
27Jul2023 22:00:00,"46,333"
27Jul2023 23:00:00,"44,082"
28Jul2023 0:00:00,"40,747"
28Jul2023 1:00:00,"37,830"
28Jul2023 2:00:00,"35,530"
28Jul2023 3:00:00,"33,832"
28Jul2023 4:00:00,"32,272"
28Jul2023 5:00:00,"31,818"
28Jul2023 6:00:00,"31,370"
28Jul2023 7:00:00,"32,054"
28Jul2023 8:00:00,"33,328"
28Jul2023 9:00:00,"35,644"
28Jul2023 10:00:00,"37,199"
28Jul2023 11:00:00,"37,542"
28Jul2023 12:00:00,"38,385"
28Jul2023 13:00:00,"39,462"
28Jul2023 14:00:00,"40,356"
28Jul2023 15:00:00,"41,968"
28Jul2023 16:00:00,"43,640"
28Jul2023 17:00:00,"44,760"
28Jul2023 18:00:00,"46,030"
28Jul2023 19:00:00,"47,190"
28Jul2023 20:00:00,"47,179"
28Jul2023 21:00:00,"46,061"
28Jul2023 22:00:00,"44,281"
28Jul2023 23:00:00,"42,389"
29Jul2023 0:00:00,"39,655"
29Jul2023 1:00:00,"36,811"
29Jul2023 2:00:00,"34,997"
29Jul2023 3:00:00,"33,477"
29Jul2023 4:00:00,"32,170"
29Jul2023 5:00:00,"31,205"
29Jul2023 6:00:00,"30,603"
29Jul2023 7:00:00,"30,532"
29Jul2023 8:00:00,"30,778"
29Jul2023 9:00:00,"32,242"
29Jul2023 10:00:00,"34,052"
29Jul2023 11:00:00,"34,337"
29Jul2023 12:00:00,"35,065"
29Jul2023 13:00:00,"36,173"
29Jul2023 14:00:00,"37,406"
29Jul2023 15:00:00,"38,856"
29Jul2023 16:00:00,"40,050"
29Jul2023 17:00:00,"42,111"
29Jul2023 18:00:00,"43,927"
29Jul2023 19:00:00,"45,869"
29Jul2023 20:00:00,"46,178"
29Jul2023 21:00:00,"45,172"
29Jul2023 22:00:00,"43,513"
29Jul2023 23:00:00,"41,360"
30Jul2023 0:00:00,"38,911"
30Jul2023 1:00:00,"36,672"
30Jul2023 2:00:00,"34,319"
30Jul2023 3:00:00,"32,504"
30Jul2023 4:00:00,"31,230"
30Jul2023 5:00:00,"30,354"
30Jul2023 6:00:00,"29,641"
30Jul2023 7:00:00,"29,402"
30Jul2023 8:00:00,"29,101"
30Jul2023 9:00:00,"30,388"
30Jul2023 10:00:00,"31,440"
30Jul2023 11:00:00,"31,644"
30Jul2023 12:00:00,"32,432"
30Jul2023 13:00:00,"32,753"
30Jul2023 14:00:00,"33,827"
30Jul2023 15:00:00,"36,150"
30Jul2023 16:00:00,"38,759"
30Jul2023 17:00:00,"41,152"
30Jul2023 18:00:00,"43,447"
30Jul2023 19:00:00,"45,610"
30Jul2023 20:00:00,"46,519"
30Jul2023 21:00:00,"45,763"
30Jul2023 22:00:00,"44,374"
30Jul2023 23:00:00,"42,314"
31Jul2023 0:00:00,"39,433"
31Jul2023 1:00:00,"36,251"
31Jul2023 2:00:00,"34,732"
31Jul2023 3:00:00,"33,224"
31Jul2023 4:00:00,"32,503"
31Jul2023 5:00:00,"31,904"
31Jul2023 6:00:00,"31,717"
31Jul2023 7:00:00,"31,971"
31Jul2023 8:00:00,"33,296"
31Jul2023 9:00:00,"35,079"
31Jul2023 10:00:00,"36,256"
31Jul2023 11:00:00,"37,494"
31Jul2023 12:00:00,"38,810"
31Jul2023 13:00:00,"40,475"
31Jul2023 14:00:00,"42,141"
31Jul2023 15:00:00,"43,714"
31Jul2023 16:00:00,"45,679"
31Jul2023 17:00:00,"46,765"
31Jul2023 18:00:00,"47,435"
31Jul2023 19:00:00,"47,673"
31Jul2023 20:00:00,"47,361"
31Jul2023 21:00:00,"46,363"
31Jul2023 22:00:00,"45,157"
31Jul2023 23:00:00,"43,054"
01Aug2023 0:00:00,"40,102"
01Aug2023 1:00:00,"37,377"
01Aug2023 2:00:00,"35,552"
01Aug2023 3:00:00,"33,694"
01Aug2023 4:00:00,"33,090"
01Aug2023 5:00:00,"32,076"
01Aug2023 6:00:00,"31,780"
01Aug2023 7:00:00,"32,597"
01Aug2023 8:00:00,"33,826"
01Aug2023 9:00:00,"35,110"
01Aug2023 10:00:00,"36,415"
01Aug2023 11:00:00,"37,469"
01Aug2023 12:00:00,"38,160"
01Aug2023 13:00:00,"38,739"
01Aug2023 14:00:00,"39,702"
01Aug2023 15:00:00,"41,603"
01Aug2023 16:00:00,"43,336"
01Aug2023 17:00:00,"45,158"
01Aug2023 18:00:00,"46,596"
01Aug2023 19:00:00,"47,461"
01Aug2023 20:00:00,"47,180"
01Aug2023 21:00:00,"45,951"
01Aug2023 22:00:00,"44,362"
01Aug2023 23:00:00,"42,247"
02Aug2023 0:00:00,"39,380"
02Aug2023 1:00:00,"36,437"
02Aug2023 2:00:00,"34,056"
02Aug2023 3:00:00,"32,508"
02Aug2023 4:00:00,"31,413"
02Aug2023 5:00:00,"30,850"
02Aug2023 6:00:00,"30,490"
02Aug2023 7:00:00,"31,416"
02Aug2023 8:00:00,"32,452"
02Aug2023 9:00:00,"34,607"
02Aug2023 10:00:00,"35,969"
02Aug2023 11:00:00,"36,212"
02Aug2023 12:00:00,"36,576"
02Aug2023 13:00:00,"37,390"
02Aug2023 14:00:00,"37,614"
02Aug2023 15:00:00,"38,928"
02Aug2023 16:00:00,"40,902"
02Aug2023 17:00:00,"42,891"
02Aug2023 18:00:00,"43,981"
02Aug2023 19:00:00,"45,270"
02Aug2023 20:00:00,"45,005"
02Aug2023 21:00:00,"43,887"
02Aug2023 22:00:00,"42,385"
02Aug2023 23:00:00,"40,625"
03Aug2023 0:00:00,"37,797"
03Aug2023 1:00:00,"35,391"
03Aug2023 2:00:00,"33,757"
03Aug2023 3:00:00,"32,281"
03Aug2023 4:00:00,"31,160"
03Aug2023 5:00:00,"30,245"
03Aug2023 6:00:00,"30,241"
03Aug2023 7:00:00,"30,890"
03Aug2023 8:00:00,"31,838"
03Aug2023 9:00:00,"33,526"
03Aug2023 10:00:00,"34,459"
03Aug2023 11:00:00,"34,106"
03Aug2023 12:00:00,"34,313"
03Aug2023 13:00:00,"34,517"
03Aug2023 14:00:00,"34,740"
03Aug2023 15:00:00,"36,134"
03Aug2023 16:00:00,"37,346"
03Aug2023 17:00:00,"38,894"
03Aug2023 18:00:00,"40,497"
03Aug2023 19:00:00,"41,882"
03Aug2023 20:00:00,"42,290"
03Aug2023 21:00:00,"41,598"
03Aug2023 22:00:00,"40,806"
03Aug2023 23:00:00,"39,193"
04Aug2023 0:00:00,"36,895"
04Aug2023 1:00:00,"34,374"
04Aug2023 2:00:00,"32,446"
04Aug2023 3:00:00,"30,836"
04Aug2023 4:00:00,"29,673"
04Aug2023 5:00:00,"29,049"
04Aug2023 6:00:00,"28,964"
04Aug2023 7:00:00,"29,919"
04Aug2023 8:00:00,"31,099"
04Aug2023 9:00:00,"33,077"
04Aug2023 10:00:00,"34,178"
04Aug2023 11:00:00,"34,184"
04Aug2023 12:00:00,"33,508"
04Aug2023 13:00:00,"33,678"
04Aug2023 14:00:00,"34,410"
04Aug2023 15:00:00,"36,228"
04Aug2023 16:00:00,"38,165"
04Aug2023 17:00:00,"40,636"
04Aug2023 18:00:00,"42,702"
04Aug2023 19:00:00,"44,232"
04Aug2023 20:00:00,"44,463"
04Aug2023 21:00:00,"43,506"
04Aug2023 22:00:00,"42,098"
04Aug2023 23:00:00,"40,358"
05Aug2023 0:00:00,"37,856"
05Aug2023 1:00:00,"35,346"
05Aug2023 2:00:00,"33,155"
05Aug2023 3:00:00,"31,339"
05Aug2023 4:00:00,"30,306"
05Aug2023 5:00:00,"29,184"
05Aug2023 6:00:00,"28,896"
05Aug2023 7:00:00,"29,099"
05Aug2023 8:00:00,"29,431"
05Aug2023 9:00:00,"30,827"
05Aug2023 10:00:00,"32,760"
05Aug2023 11:00:00,"32,684"
05Aug2023 12:00:00,"33,056"
05Aug2023 13:00:00,"33,448"
05Aug2023 14:00:00,"34,718"
05Aug2023 15:00:00,"36,815"
05Aug2023 16:00:00,"39,107"
05Aug2023 17:00:00,"41,463"
05Aug2023 18:00:00,"43,623"
05Aug2023 19:00:00,"45,279"
05Aug2023 20:00:00,"45,907"
05Aug2023 21:00:00,"44,791"
05Aug2023 22:00:00,"43,146"
05Aug2023 23:00:00,"41,002"
06Aug2023 0:00:00,"38,276"
06Aug2023 1:00:00,"35,639"
06Aug2023 2:00:00,"33,781"
06Aug2023 3:00:00,"32,058"
06Aug2023 4:00:00,"30,512"
06Aug2023 5:00:00,"29,454"
06Aug2023 6:00:00,"28,740"
06Aug2023 7:00:00,"28,451"
06Aug2023 8:00:00,"28,668"
06Aug2023 9:00:00,"30,651"
06Aug2023 10:00:00,"31,766"
06Aug2023 11:00:00,"31,950"
06Aug2023 12:00:00,"33,109"
06Aug2023 13:00:00,"34,197"
06Aug2023 14:00:00,"35,751"
06Aug2023 15:00:00,"38,128"
06Aug2023 16:00:00,"40,616"
06Aug2023 17:00:00,"43,165"
06Aug2023 18:00:00,"44,944"
06Aug2023 19:00:00,"46,835"
06Aug2023 20:00:00,"47,692"
06Aug2023 21:00:00,"46,613"
06Aug2023 22:00:00,"44,914"
06Aug2023 23:00:00,"42,479"
07Aug2023 0:00:00,"39,074"
07Aug2023 1:00:00,"35,931"
07Aug2023 2:00:00,"33,691"
07Aug2023 3:00:00,"31,875"
07Aug2023 4:00:00,"30,484"
07Aug2023 5:00:00,"30,034"
07Aug2023 6:00:00,"29,891"
07Aug2023 7:00:00,"30,960"
07Aug2023 8:00:00,"32,743"
07Aug2023 9:00:00,"35,339"
07Aug2023 10:00:00,"37,416"
07Aug2023 11:00:00,"38,220"
07Aug2023 12:00:00,"38,666"
07Aug2023 13:00:00,"39,705"
07Aug2023 14:00:00,"41,056"
07Aug2023 15:00:00,"43,209"
07Aug2023 16:00:00,"45,604"
07Aug2023 17:00:00,"47,720"
07Aug2023 18:00:00,"49,021"
07Aug2023 19:00:00,"50,048"
07Aug2023 20:00:00,"49,514"
07Aug2023 21:00:00,"47,858"
07Aug2023 22:00:00,"45,897"
07Aug2023 23:00:00,"43,048"
08Aug2023 0:00:00,"39,442"
08Aug2023 1:00:00,"36,423"
08Aug2023 2:00:00,"34,365"
08Aug2023 3:00:00,"32,387"
08Aug2023 4:00:00,"30,946"
08Aug2023 5:00:00,"30,606"
08Aug2023 6:00:00,"30,302"
08Aug2023 7:00:00,"30,937"
08Aug2023 8:00:00,"32,189"
08Aug2023 9:00:00,"34,839"
08Aug2023 10:00:00,"36,419"
08Aug2023 11:00:00,"36,823"
08Aug2023 12:00:00,"36,445"
08Aug2023 13:00:00,"37,240"
08Aug2023 14:00:00,"38,123"
08Aug2023 15:00:00,"40,011"
08Aug2023 16:00:00,"42,458"
08Aug2023 17:00:00,"43,875"
08Aug2023 18:00:00,"44,251"
08Aug2023 19:00:00,"44,931"
08Aug2023 20:00:00,"44,998"
08Aug2023 21:00:00,"44,288"
08Aug2023 22:00:00,"43,274"
08Aug2023 23:00:00,"41,411"
09Aug2023 0:00:00,"38,545"
09Aug2023 1:00:00,"35,911"
09Aug2023 2:00:00,"34,084"
09Aug2023 3:00:00,"32,164"
09Aug2023 4:00:00,"30,794"
09Aug2023 5:00:00,"30,779"
09Aug2023 6:00:00,"30,444"
09Aug2023 7:00:00,"31,514"
09Aug2023 8:00:00,"32,763"
09Aug2023 9:00:00,"34,216"
09Aug2023 10:00:00,"35,165"
09Aug2023 11:00:00,"36,134"
09Aug2023 12:00:00,"36,796"
09Aug2023 13:00:00,"37,210"
09Aug2023 14:00:00,"37,511"
09Aug2023 15:00:00,"38,440"
09Aug2023 16:00:00,"40,482"
09Aug2023 17:00:00,"42,409"
09Aug2023 18:00:00,"43,622"
09Aug2023 19:00:00,"43,848"
09Aug2023 20:00:00,"43,611"
09Aug2023 21:00:00,"43,051"
09Aug2023 22:00:00,"42,316"
09Aug2023 23:00:00,"40,517"
10Aug2023 0:00:00,"37,964"
10Aug2023 1:00:00,"35,364"
10Aug2023 2:00:00,"33,436"
10Aug2023 3:00:00,"31,669"
10Aug2023 4:00:00,"30,541"
10Aug2023 5:00:00,"30,335"
10Aug2023 6:00:00,"30,168"
10Aug2023 7:00:00,"31,288"
10Aug2023 8:00:00,"32,839"
10Aug2023 9:00:00,"34,062"
10Aug2023 10:00:00,"35,292"
10Aug2023 11:00:00,"35,794"
10Aug2023 12:00:00,"35,855"
10Aug2023 13:00:00,"35,784"
10Aug2023 14:00:00,"36,294"
10Aug2023 15:00:00,"37,492"
10Aug2023 16:00:00,"38,703"
10Aug2023 17:00:00,"40,355"
10Aug2023 18:00:00,"41,792"
10Aug2023 19:00:00,"42,607"
10Aug2023 20:00:00,"42,316"
10Aug2023 21:00:00,"41,712"
10Aug2023 22:00:00,"41,133"
10Aug2023 23:00:00,"39,632"
11Aug2023 0:00:00,"37,324"
11Aug2023 1:00:00,"34,746"
11Aug2023 2:00:00,"33,001"
11Aug2023 3:00:00,"31,402"
11Aug2023 4:00:00,"30,034"
11Aug2023 5:00:00,"29,642"
11Aug2023 6:00:00,"29,854"
11Aug2023 7:00:00,"30,877"
11Aug2023 8:00:00,"32,307"
11Aug2023 9:00:00,"34,268"
11Aug2023 10:00:00,"35,420"
11Aug2023 11:00:00,"35,397"
11Aug2023 12:00:00,"35,117"
11Aug2023 13:00:00,"35,410"
11Aug2023 14:00:00,"35,451"
11Aug2023 15:00:00,"36,423"
11Aug2023 16:00:00,"38,385"
11Aug2023 17:00:00,"40,328"
11Aug2023 18:00:00,"41,616"
11Aug2023 19:00:00,"42,531"
11Aug2023 20:00:00,"42,519"
11Aug2023 21:00:00,"41,925"
11Aug2023 22:00:00,"40,879"
11Aug2023 23:00:00,"39,496"
12Aug2023 0:00:00,"37,146"
12Aug2023 1:00:00,"34,528"
12Aug2023 2:00:00,"32,815"
12Aug2023 3:00:00,"31,109"
12Aug2023 4:00:00,"29,712"
12Aug2023 5:00:00,"28,749"
12Aug2023 6:00:00,"28,339"
12Aug2023 7:00:00,"28,472"
12Aug2023 8:00:00,"28,911"
12Aug2023 9:00:00,"30,660"
12Aug2023 10:00:00,"32,067"
12Aug2023 11:00:00,"32,622"
12Aug2023 12:00:00,"32,545"
12Aug2023 13:00:00,"32,833"
12Aug2023 14:00:00,"33,607"
12Aug2023 15:00:00,"34,778"
12Aug2023 16:00:00,"36,744"
12Aug2023 17:00:00,"39,089"
12Aug2023 18:00:00,"40,791"
12Aug2023 19:00:00,"42,272"
12Aug2023 20:00:00,"42,974"
12Aug2023 21:00:00,"42,541"
12Aug2023 22:00:00,"41,282"
12Aug2023 23:00:00,"39,697"
13Aug2023 0:00:00,"37,199"
13Aug2023 1:00:00,"34,775"
13Aug2023 2:00:00,"32,714"
13Aug2023 3:00:00,"31,219"
13Aug2023 4:00:00,"29,827"
13Aug2023 5:00:00,"29,248"
13Aug2023 6:00:00,"28,423"
13Aug2023 7:00:00,"28,226"
13Aug2023 8:00:00,"27,797"
13Aug2023 9:00:00,"29,050"
13Aug2023 10:00:00,"30,569"
13Aug2023 11:00:00,"31,036"
13Aug2023 12:00:00,"31,470"
13Aug2023 13:00:00,"32,377"
13Aug2023 14:00:00,"33,862"
13Aug2023 15:00:00,"35,854"
13Aug2023 16:00:00,"38,178"
13Aug2023 17:00:00,"40,888"
13Aug2023 18:00:00,"42,404"
13Aug2023 19:00:00,"43,976"
13Aug2023 20:00:00,"44,263"
13Aug2023 21:00:00,"43,591"
13Aug2023 22:00:00,"42,476"
13Aug2023 23:00:00,"40,832"
14Aug2023 0:00:00,"37,792"
14Aug2023 1:00:00,"35,037"
14Aug2023 2:00:00,"33,012"
14Aug2023 3:00:00,"31,875"
14Aug2023 4:00:00,"31,503"
14Aug2023 5:00:00,"30,550"
14Aug2023 6:00:00,"30,500"
14Aug2023 7:00:00,"31,348"
14Aug2023 8:00:00,"33,669"
14Aug2023 9:00:00,"35,708"
14Aug2023 10:00:00,"38,145"
14Aug2023 11:00:00,"39,073"
14Aug2023 12:00:00,"39,558"
14Aug2023 13:00:00,"40,655"
14Aug2023 14:00:00,"42,029"
14Aug2023 15:00:00,"43,707"
14Aug2023 16:00:00,"45,828"
14Aug2023 17:00:00,"47,878"
14Aug2023 18:00:00,"49,464"
14Aug2023 19:00:00,"50,512"
14Aug2023 20:00:00,"50,209"
14Aug2023 21:00:00,"48,806"
14Aug2023 22:00:00,"46,801"
14Aug2023 23:00:00,"44,262"
15Aug2023 0:00:00,"41,113"
15Aug2023 1:00:00,"37,937"
15Aug2023 2:00:00,"35,580"
15Aug2023 3:00:00,"33,546"
15Aug2023 4:00:00,"32,515"
15Aug2023 5:00:00,"32,022"
15Aug2023 6:00:00,"32,073"
15Aug2023 7:00:00,"32,309"
15Aug2023 8:00:00,"34,421"
15Aug2023 9:00:00,"36,835"
15Aug2023 10:00:00,"38,956"
15Aug2023 11:00:00,"39,607"
15Aug2023 12:00:00,"40,068"
15Aug2023 13:00:00,"41,510"
15Aug2023 14:00:00,"43,312"
15Aug2023 15:00:00,"45,681"
15Aug2023 16:00:00,"48,270"
15Aug2023 17:00:00,"50,829"
15Aug2023 18:00:00,"52,706"
15Aug2023 19:00:00,"53,411"
15Aug2023 20:00:00,"52,881"
15Aug2023 21:00:00,"51,552"
15Aug2023 22:00:00,"49,437"
15Aug2023 23:00:00,"46,643"
16Aug2023 0:00:00,"43,098"
16Aug2023 1:00:00,"39,662"
16Aug2023 2:00:00,"37,811"
16Aug2023 3:00:00,"36,234"
16Aug2023 4:00:00,"34,854"
16Aug2023 5:00:00,"34,042"
16Aug2023 6:00:00,"33,786"
16Aug2023 7:00:00,"33,706"
16Aug2023 8:00:00,"34,966"
16Aug2023 9:00:00,"37,452"
16Aug2023 10:00:00,"39,886"
16Aug2023 11:00:00,"40,867"
16Aug2023 12:00:00,"41,555"
16Aug2023 13:00:00,"43,765"
16Aug2023 14:00:00,"45,590"
16Aug2023 15:00:00,"47,665"
16Aug2023 16:00:00,"50,267"
16Aug2023 17:00:00,"52,258"
16Aug2023 18:00:00,"53,591"
16Aug2023 19:00:00,"54,130"
16Aug2023 20:00:00,"53,095"
16Aug2023 21:00:00,"51,384"
16Aug2023 22:00:00,"49,793"
16Aug2023 23:00:00,"47,262"
17Aug2023 0:00:00,"43,350"
17Aug2023 1:00:00,"39,662"
17Aug2023 2:00:00,"37,111"
17Aug2023 3:00:00,"35,194"
17Aug2023 4:00:00,"33,813"
17Aug2023 5:00:00,"32,823"
17Aug2023 6:00:00,"32,457"
17Aug2023 7:00:00,"33,197"
17Aug2023 8:00:00,"35,407"
17Aug2023 9:00:00,"38,726"
17Aug2023 10:00:00,"40,720"
17Aug2023 11:00:00,"41,640"
17Aug2023 12:00:00,"42,592"
17Aug2023 13:00:00,"42,965"
17Aug2023 14:00:00,"44,575"
17Aug2023 15:00:00,"46,691"
17Aug2023 16:00:00,"48,660"
17Aug2023 17:00:00,"50,838"
17Aug2023 18:00:00,"51,884"
17Aug2023 19:00:00,"52,253"
17Aug2023 20:00:00,"51,277"
17Aug2023 21:00:00,"49,284"
17Aug2023 22:00:00,"47,031"
17Aug2023 23:00:00,"44,128"
18Aug2023 0:00:00,"40,678"
18Aug2023 1:00:00,"37,691"
18Aug2023 2:00:00,"35,781"
18Aug2023 3:00:00,"33,950"
18Aug2023 4:00:00,"32,455"
18Aug2023 5:00:00,"31,613"
18Aug2023 6:00:00,"31,712"
18Aug2023 7:00:00,"32,369"
18Aug2023 8:00:00,"33,588"
18Aug2023 9:00:00,"35,845"
18Aug2023 10:00:00,"37,997"
18Aug2023 11:00:00,"38,121"
18Aug2023 12:00:00,"37,872"
18Aug2023 13:00:00,"38,345"
18Aug2023 14:00:00,"39,427"
18Aug2023 15:00:00,"40,988"
18Aug2023 16:00:00,"43,022"
18Aug2023 17:00:00,"45,056"
18Aug2023 18:00:00,"46,637"
18Aug2023 19:00:00,"47,329"
18Aug2023 20:00:00,"46,767"
18Aug2023 21:00:00,"45,143"
18Aug2023 22:00:00,"43,539"
